101,10101,Gate to GTBC,5,10
101,10102,Gate to GTBC,0,10
101,10103,Gate to GTBC,0,10
101,10104,Gate to GTBC,0,10
101,10105,Gate to GTBC,0,10
101,10106,Gate to GTBC,5,10
101,10107,Gate to GTBC,0,10
101,10108,Gate to GTBC,0,10
101,10111,GTBC to Gate,0,10
101,10112,GTBC to Gate,0,10
101,10113,GTBC to Gate,0,10
101,10114,GTBC to Gate,0,10
101,10115,GTBC to Gate,0,10
101,10116,GTBC to Gate,0,10
101,10117,GTBC to Gate,0,10
101,10118,GTBC to Gate,0,10
